id,name,price,oldPrice,imgLink,discountPercent,productLink,screenSize,resolution,operatingSystem,imageTechnology,processor,refreshRate,speakerPower,internetConnection,wirelessConnectivity,usbPorts,videoAudioInputPorts,manufacturer,manufacturedIn,releaseYear,screenType,audioOutputPorts,itemGift,crawlDate
"325320","Sony Google TV QLED Mini LED BRAVIA 9 K-75XR90 Mẫu mới","84790000","98290000","https://cdn.tgdd.vn/Products/Images/1942/325320/google-tivi-mini-led-sony-4k-75-inch-k-75xr90-thumb-550x340.jpg","-13","https://www.dienmayxanh.com/tivi/google-tivi-mini-led-sony-4k-75-inch-k-75xr90","75 inch","4K","Google TV","Đồng bộ khung hình/tần số quét chơi game VRR HLG HDR10 Dolby Vision Tăng cường màu sắc XR Triluminos Pro Nâng cấp độ phân giải XR 4K Upscaling Làm mượt chuyển động XR Motion Clarity Góc nhìn rộng X-Wide Angle Tương thích chuẩn IMAX Enhanced Hiệu chuẩn màu sắc Netflix Calibrated Mode Giảm độ trễ chơi game Auto Low Latency Mode (ALLM)","","120 Hz","70W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối bàn phím, chuột)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC)","Sony.  ","Malaysia","2024","Đèn nền: Mini LED, Tấm nền: Hãng không công bố","1 cổng 3.5 mm, 1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"325321","Sony Google TV QLED Mini LED BRAVIA 9 K-85XR90 Mẫu mới","109690000","134790000","https://cdn.tgdd.vn/Products/Images/1942/325321/google-tivi-mini-led-sony-4k-85-inch-k-85xr90-thumb-550x340.jpg","-18","https://www.dienmayxanh.com/tivi/google-tivi-mini-led-sony-4k-85-inch-k-85xr90","85 inch","4K","Google TV","Đồng bộ khung hình/tần số quét chơi game VRR HLG HDR10 Dolby Vision Tăng cường màu sắc XR Triluminos Pro Nâng cấp độ phân giải XR 4K Upscaling Làm mượt chuyển động XR Motion Clarity Góc nhìn rộng X-Wide Angle Tương thích chuẩn IMAX Enhanced Hiệu chuẩn màu sắc Netflix Calibrated Mode Giảm độ trễ chơi game Auto Low Latency Mode (ALLM)","","120 Hz","70W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối bàn phím, chuột)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC)","Sony.  ","Malaysia","2024","Đèn nền: Mini LED, Tấm nền: Hãng không công bố","1 cổng 3.5 mm, 1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"327165","AQUA Google TV QLED AQT43S80EUX Mẫu mới","9490000","9490000","https://cdn.tgdd.vn/Products/Images/1942/327165/TimerThumb/google-tv-aqua-qled-4k-43-inch-aqt43s80eux-(3).jpg","0","https://www.dienmayxanh.com/tivi/google-tv-aqua-qled-4k-43-inch-aqt43s80eux","43 inch","4K","Google TV","HLG HDR10 Quantum Dot Giảm độ trễ chơi game Auto Low Latency Mode (ALLM)","","60 Hz","24W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC), 1 cổng Composite","AQUA.  ","Việt Nam","2024","Đèn nền: LED nền (Direct LED), Tấm nền: VA LCD","1 cổng 3.5 mm, 1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 300.000₫",2024-12-01
"327166","AQUA Google TV QLED AQT50S80EUX Mẫu mới","11490000","11490000","https://cdn.tgdd.vn/Products/Images/1942/327166/TimerThumb/google-tv-aqua-qled-4k-50-inch-aqt50s80eux-(3).jpg","0","https://www.dienmayxanh.com/tivi/google-tv-aqua-qled-4k-50-inch-aqt50s80eux","50 inch","4K","Google TV","Đồng bộ khung hình/tần số quét chơi game VRR HLG HDR10 Quantum Dot Giảm độ trễ chơi game Auto Low Latency Mode (ALLM)","","60 Hz","24W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC), 1 cổng Composite","AQUA.  ","Việt Nam","2024","Đèn nền: LED nền (Direct LED), Tấm nền: VA LCD","1 cổng 3.5 mm, 1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 300.000₫",2024-12-01
"327169","AQUA Google TV QLED AQT43S800UX Mẫu mới","10490000","10490000","https://cdn.tgdd.vn/Products/Images/1942/327169/TimerThumb/google-tv-aqua-qled-4k-43-inch-aqt43s800ux-(3).jpg","0","https://www.dienmayxanh.com/tivi/google-tv-aqua-qled-4k-43-inch-aqt43s800ux","43 inch","4K","Google TV","Đồng bộ khung hình/tần số quét chơi game VRR HLG HDR10 Dolby Vision Quantum Dot Kiểm soát đèn nền - Local Dimming Giảm độ trễ chơi game Auto Low Latency Mode (ALLM)","","60 Hz","24W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC), 1 cổng Composite","AQUA.  ","Việt Nam","2024","Đèn nền: LED nền (Direct LED), Tấm nền: VA LCD","1 cổng 3.5 mm, 1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 300.000₫",2024-12-01
"328081","LG Smart TV 98QNED89TSA Mẫu mới","109900000","139900000","https://cdn.tgdd.vn/Products/Images/1942/328081/smart-tivi-qned-lg-4k-98-inch-98qned89tsa-thumb-550x340.jpg","-21","https://www.dienmayxanh.com/tivi/smart-tivi-qned-lg-4k-98-inch-98qned89tsa","98 inch","4K","","HLG HDR10 Pro HDR Dynamic Tone Mapping Dolby Vision FilmMaker Mode Công nghệ Precision Dimming Nâng cấp hình ảnh AI Picture Pro 4K Đồng bộ khung hình/tần số quét chơi game VRR Motion Pro Chống xé hình FreeSync Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ game HGiG","","120 Hz","40W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối bàn phím, chuột)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG.  ","Trung Quốc","2024","Đèn nền: LED viền (Edge LED), Tấm nền: Hãng không công bố","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"330577","Xiaomi Google TV QLED Mini LED Smart Display S ELA5680GL Mẫu mới","26990000","26990000","https://cdnv2.tgdd.vn/mwg-static/dmx/Products/Images/1942/330577/man-hinh-thong-minh-mini-led-xiaomi-4k-75-inch-s-ela5680gl-2025-thumb-638633160913431677-550x340.jpg","0","https://www.dienmayxanh.com/tivi/man-hinh-thong-minh-xiaomi-4k-75-inch-s-ela5680gl-2025","75 inch","4K","Google TV","Đồng bộ khung hình/tần số quét chơi game VRR HDR10+ Dolby Vision IQ Quantum Dot Full Array Local Dimming Chống xé hình FreeSync Tương thích chuẩn IMAX Enhanced FilmMaker Mode","","144 Hz","25W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC), 1 cổng Composite","Xiaomi.  ","Trung Quốc","2024","Đèn nền: Mini LED, Tấm nền: VA LCD","1 cổng 3.5 mm, 1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"244298","LG Smart TV 65QNED91TPA","61900000","61900000","https://cdn.tgdd.vn/Products/Images/1942/244298/untitled-1-550x340.jpg","0","https://www.dienmayxanh.com/tivi/smart-qned-4k-65-inch-65qned91tpa","65 inch","4K","webOS 6.0","Đồng bộ khung hình/tần số quét chơi game VRR HLG Hiển thị màu rực rỡ Quantum Dot NanoCell Color HDR10 Pro HDR Dynamic Tone Mapping Dolby Vision IQ Cinema HDR FilmMaker Mode Full Array Dimming Pro Xử lý hình ảnh AI chuyên sâu Nâng cấp độ phân giải 4K AI Upscaling Nâng cấp hình ảnh Image Enhancing Nâng cấp hình ảnh AI Picture Pro 4K Face Enhancing Góc xem rộng Wide Viewing Angle Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ game HGiG","Bộ xử lý α7 Gen4 4K AI","120 Hz","40 W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","","4 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG.  ","Indonesia","2021","Đèn nền: Mini LED, Tấm nền: IPS LCD","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","",2024-12-01
"273380","Samsung Smart TV UA65BU8000","15400000","15400000","https://cdnv2.tgdd.vn/mwg-static/dmx/Products/Images/1942/273380/smart-samsung-4k-65-inch-ua65bu8000-thumb-638649315131073449-550x340.jpg","0","https://www.dienmayxanh.com/tivi/smart-samsung-4k-65-inch-ua65bu8000","65 inch","4K","Tizen™","Nâng cấp độ tương phản Contrast Enhancer HDR10+ Dynamic Crystal Color Kiểm soát đèn nền UHD Dimming Chuyển động mượt Motion Xcelerator Giảm độ trễ chơi game Auto Low Latency Mode (ALLM)","Bộ xử lý Crystal 4K","60 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","Samsung.  ","Việt Nam","2022","Đèn nền: LED viền (Edge LED), Tấm nền: VA LCD","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"273397","Samsung Smart TV QLED QA65QN90B","41050000","44900000","https://cdn.tgdd.vn/Products/Images/1942/273397/smart-neo-qled-4k-65-inch-samsung-qa65qn90b-010322-035525-550x340.jpg","-8","https://www.dienmayxanh.com/tivi/smart-neo-qled-4k-65-inch-samsung-qa65qn90b","65 inch","4K","Tizen™","Super Ultra Wide Game View & Game Bar Real Depth Enhancer Quantum Mini LED Quantum Dot Cân chỉnh màu sắc Expert Calibration Adaptive Picture Dual LED Công nghệ kiểm soát đèn nền Ultimate UHD Dimming Công nghệ kiểm soát đèn nền Quantum Matrix Chống chói Anti Reflection Chống xé hình FreeSync Premium Pro Chuyển động mượt Motion Xcelerator Pro Góc nhìn siêu rộng Ultra Viewing Angle Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Căn chỉnh hình ảnh tự động bảo vệ mắt EyeComfort Chế độ Game Motion Plus","Bộ xử lý Neo Quantum 4K","120 Hz","60W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC)","Samsung.  ","Việt Nam","2022","Đèn nền: Mini LED, Tấm nền: VA LCD","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","",2024-12-01
"273402","Samsung Smart TV QLED QA75QN85B","57000000","69900000","https://cdn.tgdd.vn/Products/Images/1942/273402/smart-neo-qled-4k-75-inch-samsung-qa75qn85b-010322-030214-550x340.jpg","-18","https://www.dienmayxanh.com/tivi/smart-neo-qled-4k-75-inch-samsung-qa75qn85b","75 inch","4K","Tizen™","Supreme UHD Dimming Real Depth Enhancer Quantum Mini LED Quantum HDR 24X Quantum Dot Brightness/Color Detection Adaptive Picture Dual LED Công nghệ kiểm soát đèn nền Quantum Matrix Chống chói Anti Reflection Chống xé hình FreeSync Premium Pro Chuyển động mượt Motion Xcelerator Turbo+ Super Ultra Wide Game View & Game Bar Góc nhìn siêu rộng Ultra Viewing Angle Real Game Enhancer+ Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Căn chỉnh hình ảnh tự động bảo vệ mắt EyeComfort","Bộ xử lý Neo Quantum 4K","120 Hz","60W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC)","Samsung.  ","Việt Nam","2022","Đèn nền: Mini LED, Tấm nền: VA LCD","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","",2024-12-01
"274757","Sony Google TV KD-75X80K","30710000","32890000","https://cdn.tgdd.vn/Products/Images/1942/274757/android-sony-4k-75-inch-kd-75x80k-180322-021915-550x340.png","-6","https://www.dienmayxanh.com/tivi/android-sony-4k-75-inch-kd-75x80k","75 inch","4K","Google TV","Tăng cường màu sắc Triluminos Pro HLG HDR10 Dolby Vision Kiểm soát đèn nền Direct LED Frame Dimming Nâng cấp hình ảnh 4K X-Reality PRO Chuyển động mượt Motionflow XR 200 Auto Mode","Bộ xử lý X1 4K HDR Processor","50 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","","4 cổng HDMI có 1 cổng HDMI eARC (ARC), 1 cổng Composite","Sony.  ","Malaysia","2022","Đèn nền: LED nền (Direct LED), Tấm nền: Hãng không công bố","1 cổng 3.5 mm, 1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","",2024-12-01
"275491","Samsung Smart TV QLED QA55Q80B","21290000","23400000","https://cdnv2.tgdd.vn/mwg-static/dmx/Products/Images/1942/275491/smart-qled-4k-55-inch-samsung-qa55q80b-thumb-638649329610264201-550x340.jpg","-9","https://www.dienmayxanh.com/tivi/smart-qled-4k-55-inch-samsung-qa55q80b","55 inch","4K","Tizen™","Đèn nền Direct Full Array 8X 96 vùng kiểm soát Supreme UHD Dimming Quantum HDR 12X Quantum Dot Adaptive Picture Dual LED Nâng cấp độ tương phản Contrast Enhancer Chống xé hình FreeSync Premium Pro Chuyển động mượt Motion Xcelerator Turbo+ Super Ultra Wide Game View & Game Bar Góc nhìn rộng Wide Viewing Angle Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Căn chỉnh hình ảnh tự động bảo vệ mắt EyeComfort Chế độ Game Motion Plus","Bộ xử lý Quantum 4K","120 Hz","60W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC)","Samsung.  ","Việt Nam","2022","Đèn nền: LED nền (Full Array LED), Tấm nền: VA LCD","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","",2024-12-01
"278557","LG Smart TV 75UQ8000PSC","22900000","35900000","https://cdn.tgdd.vn/Products/Images/1942/278557/smart-lg-4k-75-inch-75uq8000psc-00-550x340.jpg","-36","https://www.dienmayxanh.com/tivi/smart-lg-4k-75-inch-75uq8000psc","75 inch","4K","webOS 22","HLG HDR10 Pro HDR Dynamic Tone Mapping FilmMaker Mode Active HDR Nâng cấp độ phân giải 4K AI Upscaling Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ game HGiG","","60 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG.  ","Indonesia","2022","Đèn nền: LED nền (Direct LED), Tấm nền: Hãng không công bố","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"303223","Samsung Smart TV QLED QA75Q60C","28900000","28900000","https://cdn.tgdd.vn/Products/Images/1942/303223/smart-tivi-qled-4k-75-inch-samsung-qa75q60c-020323-104615-550x340.jpg","0","https://www.dienmayxanh.com/tivi/smart-tivi-qled-4k-75-inch-samsung-qa75q60c","75 inch","4K","Tizen™","Super Ultra Wide Game View & Game Bar Quantum HDR Quantum Dot Màu sắc chuẩn chứng nhận PANTONE Brightness/Color Detection Dual LED Công nghệ kiểm soát đèn nền Ultimate UHD Dimming Chuyển động mượt Motion Xcelerator Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ Game Motion Plus Ambient Mode","Bộ xử lý Quantum 4K Lite","60 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","Samsung.  ","Việt Nam","2023","Đèn nền: LED viền kết hợp Dual LED, Tấm nền: VA LCD","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 5.420.000₫",2024-12-01
"304254","Samsung Smart TV OLED QA65S95CA","66200000","69900000","https://cdn.tgdd.vn/Products/Images/1942/304254/smart-tivi-oled-samsung-4k-65-inch-qa65s95ca-200323-025637-550x340.jpg","-5","https://www.dienmayxanh.com/tivi/smart-tivi-oled-samsung-4k-65-inch-qa65s95ca","65 inch","4K","Tizen™","Super Ultra Wide Game View & Game Bar Real Depth Enhancer Quantum HDR OLED Quantum Dot Màu sắc chuẩn chứng nhận PANTONE HLG HDR10+ Brightness/Color Detection Cân chỉnh màu sắc Expert Calibration Màn hình OLED Chống chói Anti Reflection Góc nhìn siêu rộng Ultra Viewing Angle Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) FilmMaker Mode Căn chỉnh hình ảnh tự động bảo vệ mắt EyeComfort Chế độ Game Motion Plus Ambient Mode+","Bộ xử lý Neural Quantum 4K AI 20 nơ-ron","120 Hz","70W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","3 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC)","Samsung.  ","Việt Nam","2023","Tấm nền: OLED","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","",2024-12-01
"306071","TCL Google TV 75P737","16250000","19990000","https://cdn.tgdd.vn/Products/Images/1942/306071/google-tivi-tcl-4k-75-inch-75p737-180423-114858-550x340.jpg","-18","https://www.dienmayxanh.com/tivi/google-tivi-tcl-4k-75-inch-75p737","75 inch","4K","Google TV","Tăng cường chuyển động MEMC 60Hz HLG HDR10 Dolby Vision Kiểm soát đèn nền Micro Dimming Giảm độ trễ chơi game Auto Low Latency Mode (ALLM)","","60 Hz","30W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","1 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC), 1 cổng Composite","TCL.  ","Việt Nam","2022","Đèn nền: LED nền (Direct LED), Tấm nền: VA LCD","1 cổng 3.5 mm, 1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"306576","LG Smart TV OLED 55C3PSA","32900000","44900000","https://cdn.tgdd.vn/Products/Images/1942/306576/smart-tivi-oled-lg-4k-55-inch-55c3psa-080523-102804-550x340.jpg","-26","https://www.dienmayxanh.com/tivi/smart-tivi-oled-lg-4k-55-inch-55c3psa","55 inch","4K","","Đồng bộ khung hình/tần số quét chơi game VRR Tương phản hoàn hảo Perfect Black HLG HDR10 HDR Dynamic Tone Mapping Pro Dolby Vision Chế độ Self - Lighting OLED FilmMaker Mode Nâng cấp hình ảnh AI Super Upscaling 4K Eye Comfort Display Công nghệ điểm ảnh Pixel Dimming Chống xé hình G-Sync Chống xé hình FreeSync Tối ưu hoá hình ảnh chơi game Game Optimizer Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ game HGiG","Bộ xử lý α9 Gen6 4K AI","120 Hz","40W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG.  ","Indonesia","2023","Tấm nền: OLED Evo","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"306577","LG Smart TV OLED 65C3PSA","49900000","63900000","https://cdn.tgdd.vn/Products/Images/1942/306577/smart-tivi-oled-lg-4k-65-inch-65c3psa-080523-103318-550x340.jpg","-21","https://www.dienmayxanh.com/tivi/smart-tivi-oled-lg-4k-65-inch-65c3psa","65 inch","4K","","Đồng bộ khung hình/tần số quét chơi game VRR Tương phản hoàn hảo Perfect Black HLG HDR10 HDR Dynamic Tone Mapping Pro Dolby Vision Chế độ Self - Lighting OLED FilmMaker Mode Nâng cấp hình ảnh AI Super Upscaling 4K Eye Comfort Display Công nghệ điểm ảnh Pixel Dimming Chống xé hình G-Sync Chống xé hình FreeSync Tối ưu hoá hình ảnh chơi game Game Optimizer Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ game HGiG","Bộ xử lý α9 Gen6 4K AI","120 Hz","40W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG.  ","Indonesia","2023","Tấm nền: OLED Evo","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"306579","LG Smart TV OLED 83C3PSA","78990000","149000000","https://cdn.tgdd.vn/Products/Images/1942/306579/smart-tivi-oled-lg-4k-83-inch-83c3psa-020823-045225-550x340.jpg","-46","https://www.dienmayxanh.com/tivi/smart-tivi-oled-lg-4k-83-inch-83c3psa","83 inch","4K","","Đồng bộ khung hình/tần số quét chơi game VRR Tương phản hoàn hảo Perfect Black HLG HDR10 HDR Dynamic Tone Mapping Pro Dolby Vision Chế độ Self - Lighting OLED FilmMaker Mode Nâng cấp hình ảnh AI Super Upscaling 4K Eye Comfort Display Công nghệ điểm ảnh Pixel Dimming Chống xé hình G-Sync Chống xé hình FreeSync Tối ưu hoá hình ảnh chơi game Game Optimizer Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ game HGiG","Bộ xử lý α9 Gen6 4K AI","120 Hz","40W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG.  ","Indonesia","2023","Tấm nền: OLED Evo","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"306580","LG Smart TV OLED 55G3PSA","49900000","54900000","https://cdn.tgdd.vn/Products/Images/1942/306580/smart-tivi-oled-evo-lg-4k-55-inch-55g3psa-150823-113255-550x340.jpg","-9","https://www.dienmayxanh.com/tivi/smart-tivi-oled-evo-lg-4k-55-inch-55g3psa","55 inch","4K","","Đồng bộ khung hình/tần số quét chơi game VRR Tương phản hoàn hảo Perfect Black Tăng độ sáng 70% Brightness Booster MAX HLG HDR10 Pro HDR Dynamic Tone Mapping Pro HDR Dolby Vision Dolby Vision FilmMaker Mode 4K Cinema HDR Nâng cấp hình ảnh AI Super Upscaling 4K Công nghệ điểm ảnh Pixel Dimming Chống xé hình G-Sync Chống xé hình FreeSync Chuyển động mượt OLED Motion Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ game HGiG","Bộ xử lý α9 Gen6 4K AI","120 Hz","60W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","3 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG.  ","Indonesia","2023","Tấm nền: OLED Evo","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"306587","LG Smart TV 75QNED80SRA","37900000","44900000","https://cdn.tgdd.vn/Products/Images/1942/306587/smart-tivi-qned-lg-4k-75-inch-75qned80sra-080523-110133-550x340.jpg","-15","https://www.dienmayxanh.com/tivi/smart-tivi-qned-lg-4k-75-inch-75qned80sra","75 inch","4K","","Đồng bộ khung hình/tần số quét chơi game VRR Điều chỉnh độ sáng tự động AI Brightness HLG Hiển thị màu rực rỡ Quantum Dot NanoCell Color HDR10 HDR Dynamic Tone Mapping FilmMaker Mode Nâng cấp hình ảnh AI Super Upscaling 4K Kiểm soát đèn nền - Local Dimming Nâng cấp hình ảnh AI Picture Pro 4K Motion Pro Chống xé hình FreeSync Tối ưu hoá hình ảnh chơi game Game Optimizer Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ game HGiG","","120 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG.  ","Indonesia","2023","Đèn nền: LED viền (Edge LED), Tấm nền: Hãng không công bố","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"306590","LG Smart TV 75QNED86SRA","79900000","79900000","https://cdn.tgdd.vn/Products/Images/1942/306590/smart-tivi-qned-lg-4k-75-inch-75qned86sra-080523-110832-550x340.jpg","0","https://www.dienmayxanh.com/tivi/smart-tivi-qned-lg-4k-75-inch-75qned86sra","75 inch","4K","","Đồng bộ khung hình/tần số quét chơi game VRR Điều chỉnh độ sáng tự động AI Brightness HLG Hiển thị màu rực rỡ Quantum Dot NanoCell Color HDR10 HDR Dynamic Tone Mapping Dolby Vision FilmMaker Mode Active HDR Dải màu rộng QNED Color Pro Công nghệ Precision Dimming Nâng cấp hình ảnh AI Super Upscaling 4K Nâng cấp hình ảnh AI Picture Pro 4K Motion Pro Chống xé hình FreeSync Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ game HGiG","","120 Hz","40W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG.  ","Indonesia","2023","Đèn nền: Mini LED, Tấm nền: Hãng không công bố","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"307266","Sony Google TV XR-85X90L","57390000","57390000","https://cdn.tgdd.vn/Products/Images/1942/307266/google-tivi-sony-4k-85-inch-xr-85x90l-150523-045858-550x340.jpg","0","https://www.dienmayxanh.com/tivi/google-tivi-sony-4k-85-inch-xr-85x90l","85 inch","4K","Google TV","Đồng bộ khung hình/tần số quét chơi game VRR Tăng cường tương phản XR Contrast Booster 10 HLG HDR10 Dolby Vision Tăng cường màu sắc XR Triluminos Pro Nâng cấp độ phân giải XR 4K Upscaling Làm mượt chuyển động XR Motion Clarity Giảm độ trễ chơi game Auto Low Latency Mode (ALLM)","Bộ xử lý trí tuệ nhận thức XR Cognitive","120 Hz","30W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC), 1 cổng Composite","Sony.  ","Malaysia","2023","Đèn nền: LED nền (Full Array LED), Tấm nền: Hãng không công bố","1 cổng 3.5 mm, 1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"320283","TCL Google TV 75C755","39990000","49990000","https://cdn.tgdd.vn/Products/Images/1942/320283/tivi-tcl-qd-mini-led-4k-75c755-thumb-550x340.jpg","-20","https://www.dienmayxanh.com/tivi/tivi-tcl-qd-mini-led-4k-75c755","75 inch","4K","Google TV","HLG HDR10+ Dolby Vision IQ Quantum Dot Full Array Local Dimming Tương thích chuẩn IMAX Enhanced","","144 Hz","30W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối bàn phím, chuột)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC), 1 cổng Composite","TCL.  ","Việt Nam","2023","Đèn nền: Mini LED, Tấm nền: VA LCD","1 cổng 3.5 mm, 1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
