id,name,price,oldPrice,imgLink,discountPercent,productLink,screenSize,resolution,operatingSystem,imageTechnology,processor,refreshRate,speakerPower,internetConnection,wirelessConnectivity,usbPorts,videoAudioInputPorts,manufacturer,manufacturedIn,releaseYear,warrantyPeriod,tiviType,hdr,soundTechnology,memory,voiceSearch,crawlDate
"137528","Smart Tivi QNED LG 75QNED91TSA","78890000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057998-Smart_Tivi_QNED_LG_4K_75_inch_75QNED91TSA.ATV-tskt.jpg","1","https://www.nguyenkim.com/smart-tivi-qned-lg-4k-75-inch-75qned91tsa-atv.html","75 inch","4K (UHD)","webOS 24","10 chế độ (Trình hướng dẫn hình ảnh được cá nhân hóa, sống động, tiêu chuẩn, sinh thái, rạp chiếu phim, thể thao, trò chơi, nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối)), Dolby Vision","α8 AI Super Upscaling 4K","120 Hz","40W","1 cổng","Wifi 5","2 cổng","4 cổng","LG","Indonesia","2024","36 tháng","Tivi QNED","HDR10/HLG","α8 AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"136883","Smart Tivi Samsung UA98DU9000KXXV","79000000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057820-smart-tivi-crystyl-samsung-4k-98-inch-ua98du9000kxxv-tskt.jpg","20","https://www.nguyenkim.com/smart-tivi-crystal-samsung-4k98-inch-ua98du9000kxxv.html","98 inch","4K (UHD)","Tizen","Purcolor, Motion Xcelerator 120Hz, Công nghệ UHD Dimming, Contrast Enhancer","Crystal 4K","120 Hz","20W","1 cổng","Wifi 5","2 cổng USB A","3 Micro HDMI","Samsung","Việt Nam","2024","24 Tháng","Smart Tivi","HDR 10+","Object Tracking Sound (OTS), Adaptive Sound, Q symphony Next","","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"117653","Tivi QLED Samsung QA50Q80BAKXXV","19900000.00","19900000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10051631-smar-tivi-qled-samsung-4k-50-inch-qa50q80bakxxv-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-50-inch-qa50q80bakxxv.html","50 inch","4K (UHD)","Tizen","Direct Ful Array 8X, Wideview, Direct Full Array, UHD Dimming, Auto Motion Plus, Brightness/Color Detection, LED Clear Motion","Quantum 4K","120 Hz","40W","Có","Wifi 5","2 Cổng","4 Cổng","Samsung","Việt Nam","2022","24 Tháng","Tivi QLED","","Dolby Atmos, Active Voice Amplifier, OTS Lite, Dolby Digital Plus, Adaptive Sound+, Q-Symphony","","Bixby (Dự kiến có tiếng Việt tháng 3/2024), Tìm kiếm giọng nói trên YouTube bằng tiếng Việt",2024-12-01
"135405","Google Tivi QD-Mini LED TCL 98C755","79990000.00","89990000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057225-goole-tivi-qd-miniled-tcl-4k-98-inch-98c755-tskt.jpg","20","https://www.nguyenkim.com/google-tivi-qd-mini-led-tcl-4k-98-inch-98c755.html","98 inch","4K (UHD)","Google TV","HDR10+, Dolby Vision IQ, Dolby Vision Gamming","AiPQ Gen 3","144Hz/240Hz DLG Hz","2*10W + 20W","1 cổng","Wi-Fi 5 (2.4G+5G)","1 Cổng","4 Cổng","TCL","Việt Nam","2024","24 Tháng","Tivi Mini LED","HDR 10+","Dolby Atmos , DTS Virtual: X","32GB","Tìm kiếm giọng nói trên YouTube bằng tiếng Việt, Google Assistant có tiếng Việt",2024-12-01
"119242","Smart Tivi QNED LG 65QNED86SQA","34890000.00","34890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10052153-smart-tivi-qned-lg-4k-65-inch-65qned86sqa-tskt.jpg","36","https://www.nguyenkim.com/smart-tivi-qned-lg-4k-65-inch-65qned86sqa.html","65 inch","4K (UHD)","webOS Smart TV","","α9 Gen5 AI Processor 8K","120 Hz","40 W","Có","Có (802.11ax)","USB 2.0 : 2 (Rear) USB 3.0 : 1 (Side)","2 (Rear) / 2 (Side)","LG","Indonesia","2022","24 Tháng","Tivi QNED","","","","Có",2024-12-01
"129333","Smart Tivi QNED LG 75QNED86SRA","73890000.00","73890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10055514-smart-tivi-qned-lg-4k-75-inch-75qned86sra-tskt.jpg","8","https://www.nguyenkim.com/smart-tivi-qned-lg-4k-75-inch-75qned86sra.html","75 inch","4K (UHD)","webOS 23","Bộ xử lý α7 AI Processor 4K Gen6, Dải màu rộng QNED Color Pro, Cải thiện hình ảnh AI Picture Pro, Nâng cấp chất lượng hình ảnh AI Super Upscaling 4K, Xử lý độ tương phản Dynamic Tone Mapping, Công nghệ tối mờ cục bộ Precision Dimming","α7 AI Processor 4K Gen6","120 Hz","20W","Có","Có","Có","Có","LG","Indonesia","2023","24 Tháng","Tivi QNED","Có","Hệ thống loa 2.2 kênh với công suất 20W, AI Sound Pro (Virtual 5.1.2 Up-mix), Bluetooth Surround Ready, AI Acoustic Tuning, LG Sound Sync, Clear Voice Pro, Sound Mode Share","","Có",2024-12-01
"93566","Tivi QLED Samsung QA65Q80TAKXXV","46900000.00","46900000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10045049-smart-tivi-qled-samsung-4k-65-inch-qa65q80takxxv.jpg","0","https://www.nguyenkim.com/tivi-qled-samsung-4k-65-inch-qa65q80takxxv.html","65 inch","4K (UHD)","Tizen OS 5.5","Quantum 4K Pro, HDR 1500, Direct Full Array 48, Wideview, Chế độ hình ảnh tự nhiên Natural Mode, HDR10+","Quantum Processor 4K","200 Hz","60W","Có","Có","2 Cổng","4 Cổng","Samsung","Việt Nam","2020","24 Tháng","Tivi QLED","Có","Dolby Digital Plus","","Tìm kiếm giọng nói trên YouTube bằng tiếng Việt, Google Assistant có tiếng Việt, Bixby (Dự kiến có tiếng Việt tháng 3/2024)",2024-12-01
"107793","Smart Tivi Casper 43FX5200","5490000.00","4990000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10049703-smart-tivi-casper-43-inch-43fx5200-tskt.jpg","28","https://www.nguyenkim.com/smart-tivi-casper-43-inch-43fx5200.html","43 inch","Full HD","Linux","HDR10","Chip xử lý thông minh 4 nhân","Refresh Rate 60 Hz","16W","Có","Có","2 Cổng","2 cổng","Casper","Thái Lan","2021","24 Tháng","Smart Tivi","","Dolby Digital Plus","4GB","",2024-12-01
"121305","Tivi QLED Samsung QA50LS01BBKXXV","21850000.00","21850000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10052708-smart-tivi-qled-the-serif-samsung-4k-50-inch-qa50ls01b-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-qled-the-serif-samsung-4k-50-inch-qa50ls01bbkxxv.html","50 inch","4K (UHD)","Tizen OS 6.0","Quantum Processor 4K, Quantum HDR, HDR 10+, AI Upscale, HLG (Hybrid Log Gamma)","Bộ xử lý Quantum 4K","60 Hz","40W","Có","Có","2 Cổng","4 Cổng","Samsung","Việt Nam","2022","24 Tháng","Tivi QLED","","Dolby Digital Plus, Active Voice Amplifier, Object Tracking Sound, Adaptive Sound+","","Tìm kiếm giọng nói trên YouTube bằng tiếng Việt, Bixby có tiếng Việt (kích hoạt từ tháng 11/2023)",2024-12-01
"130699","Tivi QLED Samsung QA65QE1CAKXXV","21900000.00","21900000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10055990-smart-tivi-qled-samsung-4k-65-inch-qa65qe1cakxxv-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-65-inch-qa65qe1cakxxv.html","65 inch","4K (UHD)","Tizen","Quantum Processor Lite 4K, Quantum HDR, Dual LED, Supreme UHD Dimming, Motion Xcelerator","","50 Hz","20W","Có","Có","2 Cổng","3 cổng","Samsung","Việt Nam","2023","24 Tháng","Tivi QLED","","Object Tracking Sound, Q Symphony, Adaptive Sound, Dual Buds","","Trợ lý ảo Tiếng Việt Bixby Lite và Tìm kiếm bằng giọng nói Tiếng Việt trên Youtube",2024-12-01
"116401","Google Tivi TCL 75P735","27990000.00","27990000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10051440-google-tivi-tcl-4k-75-inch-75p735-tskt.jpg","0","https://www.nguyenkim.com/google-tivi-tcl-4k-75-inch-75p735.html","75 inch","4K (UHD)","Google TV","Dolby Vision, Tấm nền 10 bit: 1.07 tỷ màu sắc, Dải màu: 90% DCI-P3, Loại LED: DLED (LED Nền), Độ trễ đầu vào: 15ms (Game Mode)","","60 Hz","19W","Có","2.4Ghz + 5Ghz; Bluetooth: 5.1","","HDMI 2.1","TCL","Việt Nam","","24 Tháng","Google Tivi","","Dolby Atmos, DTS","","Tìm kiếm bằng giọng nói Tiếng Việt, Trợ lý ảo Google Assistant",2024-12-01
"140740","Smart Tivi QLED Toshiba 100Z670NP","79990000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058437-Smart_Tivi_Toshiba_4K_100_inch_100Z670NP1-tskt.jpg","20","https://www.nguyenkim.com/smart-tivi-qled-toshiba-4k-100-inch-100z670np.html","100 inch","4K (UHD)","VIDAA TV","Công nghệ chấm lượng tử-Quantum Dot Color, Full array local dimming Pro, AI 4K Upscaling, Công nghệ Color Re-Master, Công nghệ Super Contrast Booster, Công nghệ Ultra-Essential PQ, Công nghệ AI auto view Pro, Công nghệ AI Picture optimizer, HDR 10+ Adapti","Regza Engine ZRi","144 Hz","56W","Ethernet Network (RJ45)","WiFi 802.11 chuẩn a/b/g/n/ac","2 Cổng","HDMI 2.1x2, HDMI 2.0X2, HDMI eARC","Toshiba (Tivi)","Thái Lan","2024","24 Tháng","Tivi QLED","HDR 10, HDR10+ Decoding, Dolby Vision","Dolby Atmos, Regza Power Audio Pro, DTS X","3G+8G","Remote thông minh được tích hợp (TV sử dụng duy nhất 01 remote - vừa điều khiển giọng nói, vừa điều khiển thông thường), Điều khiển tivi bằng giọng nói không cần remote",2024-12-01
"137925","Tivi chuyên dụng Samsung HG43CU700AWXXV","15246000.00","15246000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057301-tskt.jpg","0","https://www.nguyenkim.com/tivi-chuyen-dung-samsung-hg43cu700awxxv.html","43 inch","4K (3840 x 2160) Pixels","","Mega Contrast, PurColor, UHD Dimming, Motion Xcelerator, Contrast Enhancer","","","20W","1 cổng","Wifi 5","2 cổng","3 cổng","Samsung","Việt Nam","","36 tháng","LED","Có","Q-Symphony","","",2024-12-01
"132778","Google Tivi OLED Sony XR-77A95L","145800000.00","145800000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10056980-google-tivi-oled-sony-4k-77inch-xr-77a95l-vn3-tskt.jpg","0","https://www.nguyenkim.com/google-tivi-oled-sony-4k-77-inch-xr-77a95l-vn3.html","77 inch","4K (UHD)","Google TV","Chuyển động mượt OLED Motion; Dolby Vision; HDR10;HLG; Tăng độ tương phản XR OLED Contrast Pro; Nâng cấp độ phân giải XR 4K Upscaling; Giảm nhiễu XR Clear Image; Tinh năng Game Menu; Tính năng chơi game 4K 120fps; Tăng cường màu sắc XR Triluminos MAX","Bộ xử lý trí tuệ nhận thức XR Cognitive","120 /100 Hz","60W","Có","Có","2 Cổng","4 Cổng","Sony","Malaysia","2023","24 Tháng","Tivi OLED","HDR10/HLG/Dolby Vision","Dolby Atmos; Nâng cấp âm thanh vòm 3D; 360 Spatial Sound Personalizer; Âm thanh từ màn hình Acoustic Surface Audio+","","Tìm kiếm giọng nói trên YouTube bằng tiếng Việt, Google Assistant có tiếng Việt",2024-12-01
"129001","Tivi OLED LG OLED55C3PSA","32890000.00","32890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10055335-smart-tivi-oled-lg-4k-55-inch-oled55c3psa-tskt-9.jpg","27","https://www.nguyenkim.com/smart-tivi-oled-lg-4k-55-inch-oled55c3psa.html","55 inch","4K (UHD)","webOS 23","Công nghệ điểm ảnh Pixel Dimming độc quyền OLED, Chế độ Self-lighting OLED, AI Genre Selection, Dolby Vision, Tương phản hoàn hảo Perfect Black, AI Super Upscaling 4K, Chế độ nhà làm phim HDR10 / HLG / FILMMAKER MODETM, Dynamic Tone Mapping, HGIG Mode...","Bộ xử lý AI α9 4K Thế hệ 6","120 Hz","40W","Có","Có","Có","3 cổng (supports eARC, ALLM as specified in HDMI 2.1)","LG","Indonesia","2023","24 Tháng","Tivi OLED","Có","AI Sound Pro (Virtual 9.1.2 Up-mix), Công nghệ âm thanh cao cấp DOLBY ATMOS, Âm thanh phù hợp theo nội dung AI Acoustic Tuning, Lọc thoại Clear Voice Pro, Âm thanh vòm Bluetooth Surround Ready, Đồng bộ hóa âm thanh LG Sound Sync, Chia sẻ âm thanh","","Có",2024-12-01
"129353","Smart Tivi LG 55UR9050PSK","15390000.00","15380000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10055523-smart-tivi-lg-4k-55-icnh-55ur9050psk-tskt-9.jpg","19","https://www.nguyenkim.com/smart-tivi-lg-4k-55-inch-55ur9050psk.html","55 inch","4K (UHD)","webOS 23","Bộ xử lý α5 AI Processor 5K Gen6, Nâng cấp chất lượng hình ảnh 4K Upscaling, Xử lý độ tương phản Dynamic Tone Mapping, Tự động điều chỉnh độ sáng bởi AI, Công nghệ tối mờ cục bộ Local Dimming, Chế độ điện ảnh FILMMAKER MODE ™,…","α5 AI Processor 5K Gen6","60 Hz","20W","Có","Có","Có","3 cổng","LG","Indonesia","2023","24 Tháng","Smart Tivi","Có","Hệ thống loa 2.0 kênh với công suất 20W, AI Sound Pro (Virtual 5.1.2 Up-mix), Bluetooth Surround Ready, AI Acoustic Tuning, LG Sound Sync, Clear Voice Pro, Sound Mode Share","","Có",2024-12-01
"131245","Google Tivi Sony XR-85X95L","99890000.00","109890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10056280-google-tivi-sony-4k-85inch-xr-85x95l-vn3-tskt.jpg","5","https://www.nguyenkim.com/google-tivi-sony-4k-85-inch-xr-85x95l-vn3.html","85 inch","4K (UHD)","Google TV","Dolby Vision, Tăng cường tương phản XR Contrast Booster 20, Tăng cường màu sắc XR Triluminos Pro, Làm mượt chuyển động XR Motion Clarity, Công nghệ X-Wide Angle đẹp mọi góc nhìn, Công nghệ chống chói X-Anti Reflection...","Bộ xử lý trí tuệ nhận thức XR Cognitive","120 Hz/100 Hz","60W","Có","Có","2 Cổng","4 Cổng","Sony","Malaysia","2023","24 Tháng","Google Tivi","HDR10/HLG/Dolby Vision","Âm thanh từ màn hình Acoustic Multi Audio+, 360 Spatial Sound Personalizer, 3D Surround Upscaling công nghệ tự động nâng cấp lên âm thanh vòm 3D, Hỗ trợ Dolby Atmos, DTS Digital Surround, S-Master Digital Amplifier, S-Force Front Surround","","Tìm kiếm giọng nói trên YouTube bằng tiếng Việt, Google Assistant có tiếng Việt",2024-12-01
"120789","Google Tivi OLED Sony XR-48A90K","39890000.00","39900000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10052539-google-tivi-oled-sony-bravia-4k-48-inch-xr-48a90k-tskt_1.jpg","12","https://www.nguyenkim.com/google-tivi-oled-sony-bravia-4k-48-inch-xr-48a90k.html","48 inch","4K (UHD)","Google TV","XR Cognitive, XR OLED Motion, XR Triluminos Pro, XR OLED Contrast Pro","Bộ xử lý trí tuệ nhận thức XR Cognitive","100 Hz","25W","Có","Wi-Fi 802.11a/b/g/n/ac","2 cổng USB A","4 Cổng","Sony","Malaysia","2022","24 Tháng","Google Tivi OLED","","Dolby Atmos, âm thanh vòm 3D, Acoustic Surface Audio+","","Google Assistant có tiếng ViệtTìm kiếm giọng nói trên YouTube bằng tiếng Việt",2024-12-01
"109835","Tivi QLED Samsung QA98QN90AAKXXV","179900000.00","179900000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10048824-smart-tivi-neo-qled-samsung-4k-98-inch-qa98qn90aakxxv-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-neo-qled-samsung-4k-98-inch-qa98qn90aakxxv.html","98 inch","4K (UHD)","Tizen OS 6.0","Neo Quantum Processor 4K, Quantum HDR 32x, HDR10+, Quantum Matrix Technology, Ultimate UHD Dimming","Neo Quantum Processor 4K","120 Hz","60W","Có","Wifi 5, Bluetooth 4.2","2 cổng USB A","4 Cổng","Samsung","Việt Nam","2021","24 Tháng","Tivi Neo QLED","","Dolby Digital Plus, OTS+, Q-Symphony","","Bixby (Dự kiến có tiếng Việt tháng 3/2024), Tìm kiếm giọng nói trên YouTube bằng tiếng Việt",2024-12-01
"126309","Tivi OLED LG 55LX1QPSA","36890000.00","36890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10054502-smart-tivi-oled-lg-4k-55-inch-55lx1qpsa-atv-tskt-5.jpg","33","https://www.nguyenkim.com/smart-tivi-oled-lg-4k-55-inch-55lx1qpsa-atv.html","55 inch","4K (UHD)","webOS Smart TV","AI Picture Pro, Dolby Vision IQ, HDR 10 PRO, Công nghệ chiếu phim Filmmaker Mode,…","α9 Gen5 AI Processor 4K","120 Hz","Lên đến 80W","Có","Có (802.11ac)","3 Cổng","4 Cổng","LG","Indonesia","2022","24 Tháng","Lifestyle Tivi (Thiết kế đặc biệt)","","Dolby Atmos, Đồng bộ hóa âm thanh LG Sound Sync, Clear Voice Pro, AI Sound Pro,…","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"127772","Tivi QLED Samsung QA50Q80CAKXXV","13740000.00","23900000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10055089-smart-tivi-neo-qled-samsung-4k-50-inch-qa50q80cakxxv-tskt.jpg","43","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-50-inch-qa50q80cakxxv.html","50 inch","4K (UHD)","Tizen","Neural Quantum 4K, Quantum HDR+, Direct Full Array 8X, Supreme UHD Dimming, Motion Xcelerator Turbo+, Wide Viewing Angle","Neural Quantum 4K","60 Hz","40W","Có","Wifi 5","2 Cổng","4 Cổng","Samsung","Việt Nam","2023","24 Tháng","Smart Tivi QLED","","Object Tracking Sound, Active Voice Amplifier, Q Symphony 3.0, Dual Buds","Hãng không công bố","Trợ lý ảo Bixby, Tìm kiếm bằng giọng nói Tiếng Việt trên Youtube",2024-12-01
"119148","Smart Tivi LED LG 86UQ9100PSD","40990000.00","44890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10052169-smart-tivi-led-lg-4k-86-inch-86uq9100psd-tskt.jpg","34","https://www.nguyenkim.com/smart-tivi-led-lg-4k-86-inch-86uq9100psd.html","86 inch","4K (UHD)","webOS Smart TV","AI Picture Pro, AI Upscaling, HDR10 Pro, FILMMAKER MODE ™, Dynamic Tone Mapping, AV1 (Video Decoder), HGIG Mode, Picture Mode (9 modes: Vivid, Standard, Eco, Cinema, Sports, Game, Filmmaker, (ISF)Expert(Bright Room), (ISF)Expert(Dark Room))","α7 Gen5 AI Processor 4K","","20W","","Wifi 802.11ac, Bluetooth V5.0","2 cổng: 1(Rear)/1(Side)","4 Cổng","LG","Indonesia","2022","24 Tháng","Smart Tivi","Active HDR; HDR10 Pro","DOLBY ATMOS, AI Sound Pro, Clear Voice Pro","","Có",2024-12-01
"104575","Tivi Micro LED Samsung MNA110MS1ACXXV","3499000000.00","3499000000.00","","0","https://www.nguyenkim.com/tivi-micro-led-samsung-4k-110-inch-mna110ms1acxxv.html","110 inch","4K (UHD)","Tizen OS 6.0","Màn hình Micro Led 4K, Micro Color 20bit, Độ tương phản : 30,000:1, Bộ xử lý hình ảnh Micro AI","Bộ xử lý Micro AI","120 Hz","80W","Đang cập nhật","Wifi 6, Bluetooth 4.2","2 cổng USB A","6 cổng","Samsung","Việt Nam","2021","24 Tháng","Tivi Micro LED","","Âm thanh chuyển động theo hình ảnh OTS Pro, Khuếch đại âm thoại chủ động AVA, Arena Sound,…","","Bixby (Dự kiến có tiếng Việt tháng 3/2024), Tìm kiếm giọng nói trên YouTube bằng tiếng Việt, Alexa (Chưa có tiếng Việt)",2024-12-01
"129008","Tivi OLED LG OLED77C3PSA","79890000.00","79890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10055333-smart-tivi-oled-lg-4k-77-inch-oled77c3psa-tskt.jpg","20","https://www.nguyenkim.com/smart-tivi-oled-lg-4k-77-inch-oled77c3psa.html","77 inch","4K (UHD)","webOS 23","Công nghệ điểm ảnh Pixel Dimming độc quyền OLED, Chế độ Self-lighting OLED, AI Genre Selection, Dolby Vision, Tương phản hoàn hảo Perfect Black, AI Super Upscaling 4K, Chế độ nhà làm phim HDR10 / HLG / FILMMAKER MODETM, Dynamic Tone Mapping, HGIG Mode...","Bộ xử lý AI α9 4K Thế hệ 6","120 Hz","40W","Có","Có","Có","3 cổng (supports eARC, ALLM as specified in HDMI 2.1)","LG","Indonesia","2023","24 Tháng","Tivi OLED","Có","AI Sound Pro (Virtual 9.1.2 Up-mix), Công nghệ âm thanh cao cấp DOLBY ATMOS, Âm thanh phù hợp theo nội dung AI Acoustic Tuning, Lọc thoại Clear Voice Pro, Âm thanh vòm Bluetooth Surround Ready, Đồng bộ hóa âm thanh LG Sound Sync, Chia sẻ âm thanh","","Có",2024-12-01
"130329","Tivi đèn nền XLED Sharp 4T-C65FV1X","59990000.00","59990000.00","","0","https://www.nguyenkim.com/tivi-den-nen-xled-sharp-4k-65-inch-4t-c65fv1x.html","65 inch","4K (UHD)","Android","Hệ thống đèn nền Xtreme brightness, Deep Chroma QD, Dolby Vision IQ","X5 X-Revelation Processor","120 Hz","85W","Có","Có","2 Cổng","4 Cổng","Sharp","Malaysia","2023","24 Tháng","Smart Tivi","HDR10","AQUOS Real Surround System+ (ARSS+), Hệ thống loa vòm ARSS+, Tự động điều chỉnh âm thanh phù hợp với nội dụng, Dolby Audio, Dolby Atmos, DTS","","Tìm kiếm giọng nói trên YouTube bằng tiếng Việt, Google Assistant có tiếng Việt",2024-12-01
"137088","Smart Tivi QNED LG 75QNED86TSA","34890000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057924-Smart_Tivi_QNED_LG_4K_75_inch_75QNED86TSA-9jpg.jpg","30","https://www.nguyenkim.com/smart-tivi-qned-lg-4k-75-inch-75qned86tsa.html","75 inch","4K (UHD)","webOS 24","Các chế độ (Sống động, tiêu chuẩn, sinh thái, rạp chiếu phim, thể thao, trò chơi, nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α8 AI Processor 4K","120 Hz","20W","1 cổng","Wifi 5","2 cổng","4 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","2024","36 Tháng","Tivi QNED","HDR10/HLG","α8 AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"121042","Google Tivi QLED TCL 65C635","23990000.00","23990000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10052650-google-tivi-tcl-qled-4k-65-inch-65c635-tskt.jpg","0","https://www.nguyenkim.com/google-tivi-tcl-qled-4k-65-inch-65c635.html","65 inch","4K (UHD)","Google TV","4K QLED, Dolby vision, HLG, HDR 10+, Micro Dimming","","60Hz - MEMC 60Hz hỗ trợ chuyển động lên đến 120 Hz","20W","Có","Có","2 Cổng","3 cổng","TCL","Việt Nam","2022","24 Tháng","Tivi QLED","","Dolby Atmos, Hệ thống loa Onkyo đỉnh cao, Âm thanh vòm DTS HD","","Trợ lý ảo Google Assistant",2024-12-01
"143895","Tivi VIDAA Hisense 100Q7N","74990000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058731-tskt.jpg","6","https://www.nguyenkim.com/smart-tivi-vidaa-hisense-4k-100-inch-100q7n.html","100 inch","4K (UHD)","VIDAA TV","Dolby Vison, Quantum Dot, 4K AI Upscaler, Pixel Tuning, Depth Enhancer, Precision Colour-QD, AI Picture, Full array local dimming","Hi-View Engine","120Hz/144Hz(VRR) Hz","50W","Có","2.4/5.0","2 cổng","HDMI 2.1 x 4","Hisense","Thái Lan","2024","24 Tháng","Smart Tivi","Dolby vision, HDR10, HDR 10+ decoding, HDR10+ Adaptive, Dolby Vision IQ","Dolby Atmos, Dolby MS12, DTS X","3GB+8GB","Điều khiển giọng nói qua TiVi Điều khiển giọng nói qua remote VIDAA Voice",2024-12-01
"127350","Tivi OLED Casper 55CGS810","42900000.00","42900000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10054848-smart-tivi-casper-oled-4k-55-inch-55cgs810-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-casper-oled-4k-55-inch-55cgs810.html","55 inch","4K (UHD)","Google TV","4K HDR, Dolby Vision, HDR10, Công nghệ tấm nền OLED Pixel Self-Dimming","","","20W","Có","Có","2 Cổng","3 cổng","Casper","Indonesia","2023","24 Tháng","Tivi OLED","","Công nghệ âm thanh vòm Dolby Atmos","","Trợ lý ảo Google Assistant, Tìm kiếm bằng giọng nói (có hỗ trợ tiếng Việt) , Smart Zone, Điều khiển giọng nói rảnh tay: Giao tiếp với TV không cần điều khiển",2024-12-01
"136203","Smart Tivi Samsung UA65DU7000KXXV","14400000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057634-smart-tivi-qled-4k-65-inch-qa65du7000kxxv-tskt.jpg","12","https://www.nguyenkim.com/smart-tivi-samsung-4k-65-inch-ua65du7000kxxv.html","65 inch","4K (UHD)","Tizen","Purcolor, HDR, Công nghệ UHD Dimming, Contrast Enhancer, Motion Xcelerator","Crystal 4K","60 Hz","20W","1 cổng","Wifi 5","1 x USB-A","3 Micro HDMI","Samsung","Việt Nam","2024","24 Tháng","Smart Tivi","HDR10","Q symphony Next, Object Tracking Sound Lite (OTS Lite), Adaptive Sound","DDR 2G, Flash 8G","",2024-12-01
"119153","Smart Tivi OLED LG OLED48A2PSA","22890000.00","18890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10052149-smart-tivi-oled-lg-4k-48-inch-oled48a2psa-tskt.jpg","30","https://www.nguyenkim.com/smart-tivi-oled-lg-4k-48-inch-oled48a2psa.html","48 inch","4K (UHD)","webOS Smart TV","Active HDR, Chế độ nhà làm phim FilmMaker Mode, Dolby Vision IQ, HDR, HDR Dolby Vision, HDR Dynamic Tone Mapping, HDR10 Pro, HLG, Tăng độ sáng 20% Brightness Booster","α7 Gen5 AI Processor 4K","60 Hz","20W","Có","Có (802.11ac)","1 (Rear) / 1 (Side)","3 cổng","LG","Indonesia","2022","24 Tháng","Tivi OLED","","Bluetooth Surround Ready, Dolby Atmos, Âm thanh phù hợp theo nội dung AI Sound Pro, Điều chỉnh âm thanh tự động AI Acoustic Tuning, Đồng bộ hóa âm thanh LG Sound Sync,","","LG Voice Search - tìm kiếm bằng giọng nói tiếng Việt, Nhận diện giọng nói LG Voice Recognition, Tìm kiếm giọng nói trên YouTube bằng tiếng Việt, Alexa (Chưa có tiếng Việt), Google Assistant (Chưa có tiếng Việt)",2024-12-01
